objid               ra       dec        z        Morph    T  Distance rMag umr amaj b_a name
588018054572998665 204.005047  49.960835  0.005397 Sc        3 19.63 -18.08  2.13   183.   0.24 IC0902
587736526442201225 204.009226   8.18644   0.004307 Sm        9 15.28 -14.59  1.37    73.1  0.21 FGC1642
588298663579484187 204.064983  46.200039  0.008119 SBdm      8 30.48 -18.17  1.84    92.5  0.67 UGC08597
588017719577673819 204.095247  39.704603  0.008196 Im/BCD   12 30.79 -15.6   0.77    32.7  0.46 SDSSJ133622.85+394216.5
587742575913402656 204.106473  18.298193  0.003183 dI       10 10.8  -12.51  1.13    21.5  0.64 SDSSJ133625.55+181753.4
587735429082382436 204.130308  47.737151  0.007615 SAcd      6 28.48 -16.6   1.39    76.1  0.44 UGC08601
588017606300860470 204.140325  44.599148  0.008659 SB0      -3 32.64 -18.83  2.44    95.9  0.47 UGC08603
588017990152814849 204.182603   8.546878  0.00389  Sm/Im    10 13.62 -15.05  1.62    64.5  0.63 CGCG073-051
588017606300926026 204.187725  44.598128  0.00159  Sm/Im    10  4.44 -12.93  1.15    60.1  0.58 MCG+08-25-028
587732591183593617 204.200534  58.896109  0.009857 Sm/Im    10 37.41 -16.18  1.33    32.2  0.83 SDSSJ133648.13+585346.1
588298661969068037 204.205496  44.88147   0.008806 SABdm     8 33.22 -17.98  1.66    92.1  0.72 UGC08611
587739303150354532 204.227696  32.860412  0.008315 Sm/Im    10 31.27 -16.09  1.25    51.8  0.37 SDSSJ133654.65+325137.5
588017606300926160 204.307332  44.591055  0.009189 Sd        7 34.75 -15.24  1.44    38.9  0.27 SDSSJ133713.97+443527.3
588017605764120693 204.308383  44.096034  0.008786 dEn      -6 33.15 -16.1   1.87    29.2  0.61 SDSSJ133714.01+440545.7
588017726019469425 204.356094   7.651118  0.003487 Sm/Im    10 12.02 -16.2   0.97    86.9  0.51 UGC08614
588017113976864971 204.373952  44.584857  0.00833  dI       10 31.33 -14.73  1.61    24.3  0.57 SDSSJ133729.74+443505.6
588017990689751070 204.383422   8.885176  0.003846 SAc       5 13.45 -19.2   2.4    423.8  0.27 NGC5248
588298661969133823 204.386394  44.793451  0.009074 dI       10 34.3  -15.52  1.16    28.5  0.58 SDSSJ133732.72+444736.3
588007005254451370 204.47302   63.919468  0.008809 dI       10 33.24 -15.27  1.37    25.3  0.57 SDSSJ133753.52+635510.1
587732484365877421 204.475553  49.120745  0.00215  Sm/Im    10  6.68 -11.79  1.31    28.7  0.69 SDSSJ133754.14+490714.6
587739406789312595 204.603631  33.117708  0.007956 Sm        9 29.85 -18.17  0.86   108.4  0.37 UGC08630
588017990153011342 204.627698   8.442322  0.003399 Sm/Im    10 11.67 -15.07  1.34    88.6  0.34 UGC08629
588017603616899313 204.644332  42.262597  0.00815  dI       10 30.62 -14.77  1.34    23.6  0.66 SDSSJ133834.63+421545.2
588017726556537105 204.711554   8.10808   0.004061 Sm/Im    10 14.32 -13.73  1.57    35.   0.65 SDSSJ133850.77+080629.0
588017713121067017 204.751938  51.432595  0.005637 Sm/Im    10 20.61 -16.76  2.58   101.5  0.55 UGC08639
588017605227446281 204.763149  43.566286  0.009226 S0pec    -3 34.91 -18.68  2.44    67.2  0.5  CGCG218-031
587741727660310544 204.830618  24.77438   0.000917 Im/BCD   12  1.76 -11.8   1.57    97.1  0.68 UGC08638
587739506087952516 204.843083  31.249342  0.002348 dI       10  7.49 -13.08  1.13    34.2  0.7  SDSSJ133922.34+311457.7
588298663579746400 204.870433  46.015473  0.008093 Sdm       8 30.4  -16.56  1.27   101.8  0.17 UGC08642
587738575145861370 204.881436  39.433164  0.002279 dI       10  7.21 -12.7   1.27    41.4  0.42 SDSSJ133931.55+392559.4
588017625624871024 204.909703  42.545794  0.008822 dEblue   -9 33.31 -15.12  1.19    20.5  0.64 SDSSJ133938.32+423244.8
587738953104883849 204.935653  36.799774  0.00519  dI       10 18.83 -14.01  1.31    23.8  0.76 SDSSJ133944.55+364759.1
587739506087952587 204.952137  31.293399  0.002492 Im/BCD   12  8.06 -13.39  0.96    68.5  0.34 UGC08647
588017721188483120 204.976497  40.740146  0.000673 dI       10  0.79  -9.74  1.46   106.7  0.51 UGC08651
587732483292397586 204.998059  48.146207  0.005596 Sm/Im    10 20.45 -14.38  1.39    32.8  0.71 SDSSJ133959.53+480846.3
587736523758371310 205.077378   6.040952  0.003803 dSphn    -8 13.3  -13.35  1.84    26.9  0.8  MAPS-NGPO_559_1044156
588017604690706476 205.124269  42.99269   0.009056 Sbc       4 34.25 -18.28  1.94    97.5  0.31 UGC08656
587735666377621651 205.124561  56.248841  0.00977  SAcd      6 37.09 -16.48  1.4     31.1  0.78 SDSSJ134029.89+561455.8
587733081891930160 205.166023  54.332865  0.006788 SABc      5 25.21 -18.58  2.31   150.9  0.52 HolmbergV
587739407863251147 205.321895  33.772612  0.006757 SAd       7 25.09 -17.19  1.35   128.   0.17 UGC08662
587735695375007901 205.339084  55.141084  0.006701 dI       10 24.87 -15.37  1.42    30.9  0.97 SDSSJ134121.39+550827.9
587739407863251165 205.347984  33.858226  0.0051   dI       10 18.48 -13.96  1.15    25.2  0.7  SDSSJ134123.51+335129.6
587738574072381667 205.395083  38.529163  0.00451  dEblue   -9 16.13 -14.25  1.27    32.2  0.6  SDSSJ134134.82+383145.0
588011124654669879 205.418814  61.648095  0.00633  dS0un   -10 23.39 -14.11  2.12    25.7  0.6  SDSSJ134140.51+613853.1
587738574072381700 205.426616  38.499068  0.004587 SAcd      6 16.44 -15.85  1.78    91.8  0.34 UGC08667
587735429619581101 205.456463  47.888885  0.007474 Sdm       8 27.95 -16.51  1.32    80.7  0.27 UGC08676
588017116661285052 205.483092  46.552943  0.008445 SABm      9 31.82 -16.34  1.58    50.7  0.54 SDSSJ134155.94+463310.4
587739608635146287 205.485323  30.519337  0.003602 BCD      13 12.51 -14.98  0.8     35.1  0.75 UGCA372
587739131878703149 205.53493   35.654299  0.003549 SA0/a     0 12.3  -18.41  2.42   167.3  0.83 NGC5273
588011123581059191 205.566968  60.776906  0.007288 Sc        5 27.22 -18.48  2.11    95.4  0.46 UGC08684
587735430693322850 205.583544  48.68264   0.00146  dI       10  3.96 -12.2   1.37    54.7  0.68 SDSSJ134220.04+484057.5
587739130805092473 205.607399  34.730227  0.008214 dI       10 30.91 -15.22  1.4     31.8  0.44 SDSSJ134225.77+344348.8
588017947211464833 205.635499  39.658501  0.002212 dI       10  6.97 -13.9   1.16    69.1  0.73 UGC08683
587738575146188966 205.691391  39.217622  0.008171 dEbc     -7 30.74 -16.59  1.85    40.3  0.67 2MASXJ13424588+3913038
587733410443755586 205.716043  52.708469  0.005939 dEbc     -7 21.84 -16.16  0.73    36.   0.63 MRK1480
587733410443755677 205.74757   52.688372  0.005992 Sm/Im    10 22.05 -15.44  0.74    37.4  0.73 MRK1481
588011125191606329 205.847994  62.009948  0.006924 dI       10 25.77 -15.7   1.86    46.9  0.59 SDSSJ134323.51+620035.9
588017626698809468 205.862457  43.18855   0.008371 Im/BCD   12 31.54 -16.03  1.1     47.1  0.35 SDSSJ134326.99+431118.7
588017605227773980 205.876393  43.462178  0.00448  Im       10 16.03 -16.76  0.91    81.2  0.76 UGC08688
588017604154163431 206.013294  42.543607  0.00822  Sm/Im    10 30.94 -15.15  1.36    37.3  0.46 SDSSJ134403.19+423236.9
588017949895753917 206.062016  41.67735   0.008696 dEn      -6 32.84 -16.09  1.89    35.9  0.67 SDSSJ134414.88+414038.4
588011124117995694 206.071409  61.234981  0.00611  Sm/Im    10 22.53 -15.09  1.32    50.8  0.35 SDSSJ134417.13+611405.8
587739407863513234 206.072457  33.658395  0.0054   dEblue   -9 19.7  -13.12  0.74    11.7  0.66 SDSSJ134417.39+333930.2
587738951494860956 206.118254  35.192699  0.008289 Sbc       4 31.22 -18.67  1.83   113.6  0.39 UGC08693
588017625625329773 206.144714  42.169505  0.00898  SBdm      8 33.98 -17.05  1.53    50.4  0.88 SDSSJ134434.73+421010.2
587736586572005502 206.190711  41.556637  0.008945 dI       10 33.84 -16.06  1.8     38.7  0.52 SDSSJ134445.77+413323.8
587733081355387202 206.260833  53.570129  0.009921 dI       10 37.73 -15.47  1.64    21.9  0.95 SDSSJ134502.60+533412.4
587736586572005447 206.286296  41.503394  0.008392 SAab      2 31.64 -19.78  2.6    170.6  0.28 NGC5289
588011219135561877 206.295382  61.259462  0.006555 dS0un   -10 24.32 -15.05  2.      26.3  0.8  SDSSJ134510.89+611534.1
587735695912140820 206.325555  55.290834  0.006558 dI       10 24.33 -17.35  1.25    83.3  0.51 NGC5294
588017949895819327 206.329951  41.712579  0.008606 Sc        3 32.49 -20.44  3.09   261.6  0.25 NGC5290
588017949895885060 206.373648  41.641951  0.008841 dS0n    -10 33.43 -15.25  2.06    24.7  0.91 SDSSJ134529.67+413831.0
587728917908816021 206.381217  62.659244  0.00632  Sm/Im    10 23.38 -15.78  1.26    37.7  0.9  SDSSJ134531.48+623933.3
588017625088589968 206.452314  41.74543   0.008533 dI       10 32.2  -15.49  2.01    37.9  0.49 SDSSJ134548.55+414443.5
587733412054433915 206.462052  53.780713  0.006309 dEblue   -9 23.34 -14.39  1.08    26.3  0.47 SDSSJ134550.87+534650.5
587725816954355923 206.466489  65.385986  0.005663 Sm/Im    10 20.76 -16.1   1.64    55.6  0.82 SDSSJ134551.96+652309.5
587741724976808170 206.562381  22.458233  0.00883  Sm/Im    10 33.39 -15.26  1.27    22.2  0.81 MAPS-NGPO_381_0477471
588017627772747807 206.577763  43.85135   0.007609 S0gas    -3 28.53 -18.2   1.69    80.9  0.58 NGC5296
588017627772747787 206.598647  43.872346  0.008036 Sc        5 30.23 -20.21  2.6    311.4  0.2  NGC5297
588298664117076044 206.602789  46.107074  0.005013 Sbc       4 18.17 -19.05  2.43   138.1  0.48 NGC5301
588011123581321409 206.606786  60.74485   0.005178 Sdm       8 18.83 -14.42  1.62    53.5  0.26 SDSSJ134625.63+604441.4
587742061618659439 206.617159  21.166041  0.003065 dEbc     -7 10.4  -14.08  1.46    38.2  0.61 KUG1344+214
588011218062016519 206.62161   60.370465  0.00685  Im/BCD   12 25.5  -17.06  1.94    84.7  0.68 UGC08714
588017724946776110 206.672058   6.654934  0.004381 dI       10 15.65 -14.73  2.79    53.7  0.47 MAPS-NGPO_559_0733488
588011122507710571 206.672427  59.822941  0.006221 dEbc     -7 23.   -16.68  1.88    48.4  0.78 SBS1344+600
588011124118126837 206.692437  60.986661  0.005772 dI       10 21.21 -15.6   1.85    52.9  0.44 SDSSJ134646.18+605912.0
587736586572202092 206.719429  41.303913  0.008182 SAd       7 30.81 -16.57  1.83    62.1  0.46 UGCA373
588011124118192134 206.751816  60.973151  0.006798 SA0      -3 25.3  -20.36  2.61   138.3  0.41 NGC5308
588007004181299333 206.796325  62.835063  0.004153 dI       10 14.75 -13.63  1.64    33.9  0.44 SDSSJ134711.13+625006.3
587736807764394257 206.816635  13.17717   0.003677 Sm/Im    10 12.85 -12.94  1.04    22.6  0.89 SDSSJ134716.00+131037.8
587738574072905745 206.842086  38.3028    0.004467 dEbc     -7 16.   -14.56  1.17    29.5  0.54 SDSSJ134722.10+381810.0
588017948285534337 206.890373  40.351069  0.008728 SBm       9 32.99 -17.51  1.45    83.   0.64 UGC08721
587739407327035769 206.903122  33.20561   0.00164  dI       10  4.72 -11.86  1.24    47.2  0.71 SDSSJ134736.75+331220.1
588017979437351110 206.922068  38.426619  0.009061 SBm       9 34.32 -16.74  1.46    37.4  0.96 SDSSJ134741.30+382535.8
587738574072905835 206.937451  38.304629  0.004627 SAb       3 16.64 -18.21  1.57    83.7  0.63 NGC5303
587738574072905986 206.939495  38.259244  0.00466  Scd       6 16.78 -16.45  1.56    65.3  0.52 SDSSJ134744.64+381535.0
587736585498591339 206.952718  40.488537  0.00775  SAd       7 29.1  -17.45  1.53   126.8  0.24 SDSSJ134750.11+402903.4
587739132952903702 206.97689   36.280124  0.007908 Sm/Im    10 29.73 -15.77  1.39    44.4  0.51 SDSSJ134754.45+361648.4
587739132952903722 206.978786  36.184666  0.007837 dI       10 29.45 -14.62  1.08    20.4  0.88 SDSSJ134754.90+361104.8
588010878770872893 206.989355   4.314055  0.00329  dS0un   -10 11.31 -12.59  1.94    21.9  0.82 SDSSJ134757.45+041850.6
588017947211923568 206.992947  39.389468  0.009258 dI       10 35.11 -15.91  1.29    26.6  0.76 SDSSJ134758.31+392322.1
587728918982492346 207.000461  63.522489  0.005517 dI       10 20.2  -14.37  1.11    26.8  0.67 SDSSJ134800.10+633120.8
587739132952903738 207.028265  36.130964  0.00765  Sdm       8 28.7  -17.01  1.26    95.9  0.31 UGC08731
588011123044647007 207.049186  60.085195  0.006109 dSphun   -8 22.56 -14.43  1.91    23.3  0.96 SDSSJ134811.79+600506.8
587736585498657024 207.061671  40.552486  0.008649 Sm/Im    10 32.69 -14.94  1.28    26.1  0.65 LEDA166181
587738573536166147 207.063492  37.706922  0.007894 dI       10 29.68 -15.27  1.52    24.   0.83 SDSSJ134815.24+374224.9
588010878234066958 207.066822   3.950869  0.003906 SABc      5 13.77 -17.91  2.21   190.2  0.64 NGC5300
587736540940992739 207.094821   8.211605  0.003871 BCD      13 13.63 -13.61  0.63    23.   0.61 SDSSJ134822.75+081241.7
588017627772878919 207.097319  43.70848   0.007624 dEbc     -7 28.6  -16.92  1.19    51.6  0.83 CGCG218-049
588011124118257893 207.140322  61.025883  0.007186 dS0un   -10 26.86 -14.52  1.99    25.3  0.64 SDSSJ134833.67+610133.1
588017627236073590 207.1478    43.408006  0.00793  Im/BCD   12 29.82 -15.42  0.28    56.2  0.16 SDSSJ134835.47+432428.7
587733605327438107 207.156942  58.809851  0.005886 Sm/Im    10 21.67 -14.42  1.26    27.6  0.76 SDSSJ134837.66+584835.4
588017627236073588 207.162469  43.412452  0.007822 SBcd      6 29.39 -18.39  1.51   141.7  0.47 UGC08733
588017603617751182 207.18819   41.709798  0.008899 S0gas    -3 33.69 -18.21  2.      46.8  0.84 MRK1484
587736583888240653 207.19785   39.196845  0.008462 dEbc     -7 31.94 -15.51  1.08    25.4  0.7  SDSSJ134847.48+391148.6
587736584961916937 207.233626  39.985185  0.008983 S0gas    -3 34.02 -20.39  2.61    -9.  -9.   NGC5311
588011217525342311 207.234442  59.835736  0.006871 SBa       1 25.6  -18.23  2.12   100.9  0.68 UGC08741
588011219135758475 207.235929  61.132461  0.006219 Sm        9 23.   -15.52  1.82    52.3  0.36 SDSSJ134856.63+610756.9
587736585498722436 207.244861  40.375841  0.008566 IBm      10 32.36 -15.29  1.46    29.7  0.38 SDSSJ134858.77+402233.0
588017625088851973 207.250213  41.632848  0.0083   dEblue   -9 31.3  -15.07  0.64    20.3  0.79 SDSSJ134900.05+413758.2
587736584425111562 207.268951  39.49766   0.008052 SAc       5 30.31 -18.92  1.88   105.2  0.48 UGC08736
587736585498722468 207.295792  40.326968  0.008285 dI       10 31.24 -14.85  2.24    22.   0.94 SDSSJ134910.99+401937.0
588017978900676711 207.3008    37.945584  0.009622 Im/BCD   12 36.57 -15.94  0.86    29.9  0.51 SDSSJ134912.19+375644.0
587739304225144998 207.304204  33.316676  0.007226 Sm/Im    10 27.02 -14.71  1.25    32.   0.56 SDSSJ134913.00+331900.0
587742189377290423 207.306557  22.589898  0.003156 dI       10 10.78 -13.96  1.3     27.9  0.86 2MASXJ13491364+2235230
588011218062147637 207.313569  60.190563  0.005941 E        -5 21.9  -21.07  2.59    -9.  -9.   NGC5322
587733424942809185 207.325201  58.663793  0.0058   SBd       7 21.34 -16.62  1.5    112.1  0.26 UGC08743
588011122507907135 207.356396  59.642011  0.007682 dI       10 28.84 -15.12  1.58    33.   0.43 SDSSJ134925.53+593831.1
588011216988536942 207.367907  59.494794  0.00657  dI       10 24.41 -14.97  0.56    27.5  0.69 SDSSJ134928.28+592941.2
588011124118257869 207.3829    61.016094  0.006717 dEn      -6 25.   -15.39  2.59    35.9  0.8  SDSSJ134931.89+610057.9
587738575146778662 207.407042  38.920693  0.007559 SAdm      8 28.35 -16.69  1.65    61.4  0.82 UGC08742
588017948285731006 207.408338  40.063233  0.008487 dS0n    -10 32.05 -17.15  1.78    43.9  0.75 LCSBS1962P
588011123044712589 207.429982  60.018637  0.006225 IBm      10 23.03 -16.23  1.66    68.9  0.44 MCG+10-20-039
587736584961982478 207.434762  39.984775  0.008466 SABb      3 31.97 -20.5   2.44   103.7  0.74 NGC5313
588017947748925578 207.439667  39.71417   0.00903  dS0n    -10 34.21 -17.14  2.18    54.6  0.52 KUG1347+399
587738573536296989 207.459138  37.730754  0.008182 dI       10 30.84 -16.35  1.17    35.8  0.69 2MASXJ13495013+3743505
588007004181430530 207.501216  62.731582  0.007112 Im       10 26.57 -14.02  1.24    21.9  0.57 UGCA374
588298664654209039 207.520978  46.450413  0.006036 dEblue   -9 22.28 -15.38  1.08    28.3  0.83 SDSSJ135005.03+462701.4
587733604253892895 207.521244  57.809525  0.005676 dI       10 20.85 -14.22  1.58    36.9  0.35 SDSSJ135005.09+574834.2
588017625625788510 207.566399  42.026984  0.00729  Sd        7 27.29 -15.45  1.32    44.4  0.36 SDSSJ135015.93+420137.1
588017949896278138 207.584912  41.36622   0.008716 SABc      5 32.97 -19.99  2.43   175.3  0.42 NGC5320
587736586572464326 207.596504  41.10567   0.007346 dI       10 27.51 -15.15  1.46    29.4  0.49 SDSSJ135023.16+410620.4
587736584962048395 207.601377  39.858002  0.007399 dEblue   -9 27.72 -14.72  1.93    21.5  0.87 SDSSJ135024.33+395128.8
587728917909078109 207.628434  62.446958  0.006286 Im/BCD   12 23.28 -14.98  0.81    30.   0.51 SHOC437
587729778515050605 207.630914  -1.632387  0.00824  dI       10 31.07 -14.75  1.22    16.8  0.86 SDSSJ135031.23-013758.3
588017604691558454 207.649634  42.54127   0.004296 Sa        1 15.35 -17.6   2.38   151.1  0.25 UGC08756
587736585498853494 207.672782  40.279347  0.007715 SAB0     -3 28.98 -18.36  2.51    78.4  0.76 CGCG218-060
588017948285861956 207.677833  40.035627  0.007375 SBm       9 27.63 -16.03  1.45    53.7  0.41 SDSSJ135042.68+400208.3
588017947748991010 207.68069   39.706766  0.008349 Sc        3 31.51 -18.95  2.26   143.   0.3  IC4336
587742013830070336 207.698674  20.898362  0.002899 Im/BCD   12  9.77 -14.06  1.17    44.   0.73 SDSSJ135047.68+205354.0
588017947749056516 207.711259  39.574861  0.008519 S0gas    -3 32.19 -20.7   2.68   166.5  0.53 NGC5326
587738574073233549 207.713797  38.020813  0.000644 dI       10  0.76 -10.29  1.13   272.8  0.13 UGC08760
588011218062278759 207.724008  60.141735  0.007924 dEbc     -7 29.82 -14.97  1.5     24.3  0.87 SDSSJ135053.75+600830.2
588017948822667339 207.765582  40.430739  0.008596 dEbc     -7 32.5  -16.54  1.25    31.9  0.52 2MASXJ13510380+4025507
587736584425242909 207.771762  39.368996  0.008732 dI       10 33.04 -16.42  1.99    47.3  0.41 2MASXJ13510523+3922097
588017979437678751 207.784938  38.182207  0.009494 Sc        5 36.07 -16.8   1.61    49.   0.4  SDSSJ135108.38+381055.9
588017627773141067 207.799074  43.555571  0.007636 SAc       5 28.67 -16.98  1.55    80.7  0.27 UGC08767
587736585498918987 207.855721  40.213279  0.007905 dEbc     -7 29.75 -17.85  1.64    64.4  0.95 MRK0462
588011217525473290 207.85762   59.863954  0.007358 SB0      -3 27.57 -19.19  2.58    95.   0.54 NGC5342
587736586572595490 207.85914   41.184794  0.00802  dI       10 30.2  -14.68  1.42    21.9  0.69 SDSSJ135126.19+411105.2
587736584425308192 207.879534  39.454729  0.006047 dEbc     -7 22.34 -15.71  1.15    35.2  0.7  2MASXJ13513107+3927163
587736586035790096 207.913717  40.737326  0.00676  dI       10 25.18 -14.41  1.99    22.4  0.76 SDSSJ135139.29+404414.4
587735696986145109 207.914242  55.776764  0.007116 dI       10 26.6  -14.55  1.15    25.6  0.58 SDSSJ135139.41+554636.3
588010880381878464 207.928783   5.446516  0.004153 dS0n    -10 14.78 -15.58  1.96    71.8  0.35 SDSSJ135142.90+052647.4
588007006328782878 207.973268  64.372857  0.00597  Im/BCD   12 22.04 -16.08  0.43    50.   0.47 UGCA375
588017949896409269 207.974691  41.300019  0.008661 Im/BCD   12 32.76 -15.32  1.16    29.3  0.49 SDSSJ135153.93+411800.1
588017627236401434 208.00979   43.128291  0.007787 dI       10 29.28 -14.87  1.21    23.5  0.81 SDSSJ135202.35+430741.8
588017723873624250 208.023483   5.765038  0.003282 dEbc     -7 11.31 -14.04  1.81    47.6  0.52 SDSSJ135205.63+054554.1
588017627236401163 208.040839  43.242916  0.007662 SABcd     6 28.78 -19.07  1.67   100.3  0.72 NGC5336
588010880381944266 208.045109   5.503194  0.004058 Sm        9 14.41 -14.31  1.85    65.3  0.26 SDSSJ135210.85+053013.8
